index	path_json	canonical_path_json	type	encrypted	compression_method	compression_name	flag_bits	crc32	compressed_size	uncompressed_size	date_time_json	create_system	create_version	extract_version	external_attr	unix_mode	header_offset	extra_hex	comment_hex
10225	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/._test_static_srv6_sids_multiple_locators.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/._test_static_srv6_sids_multiple_locators.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16464246	75780b000104f50100000414000000555405000140435e6a	
10226	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16464586	75780b000104f50100000414000000555405000140435e6a	
10227	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16464774	75780b000104f50100000414000000555405000140435e6a	
10228	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/expected_srv6_sids.json"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/expected_srv6_sids.json"	file	false	8	deflated	8	7e598aed	869	22881	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16465074	75780b000104f50100000414000000555405000140435e6a	
10229	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/._expected_srv6_sids.json"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/static_srv6_sids_multiple_locators/._expected_srv6_sids.json"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16466167	75780b000104f50100000414000000555405000140435e6a	
10230	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16466488	75780b000104f50100000414000000555405000140435e6a	
10231	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16466679	75780b000104f50100000414000000555405000140435e6a	
10232	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/test_v6_nexthop_group_recursive_resolution.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/test_v6_nexthop_group_recursive_resolution.py"	file	false	8	deflated	8	b27644e6	1264	5521	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16466982	75780b000104f50100000414000000555405000140435e6a	
10233	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/._test_v6_nexthop_group_recursive_resolution.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/v6_nexthop_group_recursive_resolution/._test_v6_nexthop_group_recursive_resolution.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16468495	75780b000104f50100000414000000555405000140435e6a	
10234	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/multicast_pim_static_rp.json"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/multicast_pim_static_rp.json"	file	false	8	deflated	8	be95def8	624	5019	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16468841	75780b000104f50100000414000000555405000140435e6a	
10235	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._multicast_pim_static_rp.json"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._multicast_pim_static_rp.json"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16469689	75780b000104f50100000414000000555405000140435e6a	
10236	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/test_multicast_pim_static_rp2.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/test_multicast_pim_static_rp2.py"	file	false	8	deflated	8	ac208e7b	6008	64900	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16470010	75780b000104f50100000414000000555405000140435e6a	
10237	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._test_multicast_pim_static_rp2.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._test_multicast_pim_static_rp2.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16476246	75780b000104f50100000414000000555405000140435e6a	
10238	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/__init__.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/__init__.py"	file	false	0	stored	8	00000000	0	0	[2026,7,20,23,48,16]	3	10	10	2176057344	100664	16476571	75780b000104f50100000414000000555405000140435e6a	
10239	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/.___init__.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/.___init__.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16476778	75780b000104f50100000414000000555405000140435e6a	
10240	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/test_multicast_pim_static_rp1.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/test_multicast_pim_static_rp1.py"	file	false	8	deflated	8	518097c7	4758	47443	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16477082	75780b000104f50100000414000000555405000140435e6a	
10241	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._test_multicast_pim_static_rp1.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._test_multicast_pim_static_rp1.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16482068	75780b000104f50100000414000000555405000140435e6a	
10242	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/test_multicast_pim_static_rp.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/test_multicast_pim_static_rp.py"	file	false	8	deflated	8	a8ab8d74	5948	48658	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16482393	75780b000104f50100000414000000555405000140435e6a	
10243	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._test_multicast_pim_static_rp.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_pim_static_rp_topo1/._test_multicast_pim_static_rp.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16488568	75780b000104f50100000414000000555405000140435e6a	
10244	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16488892	75780b000104f50100000414000000555405000140435e6a	
10245	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16489068	75780b000104f50100000414000000555405000140435e6a	
10246	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/test_zebra_operational.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/test_zebra_operational.py"	file	false	8	deflated	8	f3acb79f	1317	3819	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16489356	75780b000104f50100000414000000555405000140435e6a	
10247	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/._test_zebra_operational.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/zebra_operational_data/._test_zebra_operational.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16490887	75780b000104f50100000414000000555405000140435e6a	
10248	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/__init__.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/__init__.py"	file	false	0	stored	8	00000000	0	0	[2026,7,20,23,48,16]	3	10	10	2176057344	100664	16491198	75780b000104f50100000414000000555405000140435e6a	
10249	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/.___init__.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/.___init__.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16491407	75780b000104f50100000414000000555405000140435e6a	
10250	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16491713	75780b000104f50100000414000000555405000140435e6a	
10251	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16491898	75780b000104f50100000414000000555405000140435e6a	
10252	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/test_multicast_gmp_access_list_topo1.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/test_multicast_gmp_access_list_topo1.py"	file	false	8	deflated	8	aa2ca0c4	1787	7415	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16492195	75780b000104f50100000414000000555405000140435e6a	
10253	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/._test_multicast_gmp_access_list_topo1.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/multicast_gmp_access_list_topo1/._test_multicast_gmp_access_list_topo1.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16494219	75780b000104f50100000414000000555405000140435e6a	
10254	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/test_bgp-ebgp-common-subnet-nexthop-unchanged.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/test_bgp-ebgp-common-subnet-nexthop-unchanged.py"	file	false	8	deflated	8	a848f5f1	1267	3086	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16494553	75780b000104f50100000414000000555405000140435e6a	
10255	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._test_bgp-ebgp-common-subnet-nexthop-unchanged.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._test_bgp-ebgp-common-subnet-nexthop-unchanged.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16496075	75780b000104f50100000414000000555405000140435e6a	
10256	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/__init__.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/__init__.py"	file	false	0	stored	8	00000000	0	0	[2026,7,20,23,48,16]	3	10	10	2176057344	100664	16496427	75780b000104f50100000414000000555405000140435e6a	
10257	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/.___init__.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/.___init__.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16496645	75780b000104f50100000414000000555405000140435e6a	
10258	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16496960	75780b000104f50100000414000000555405000140435e6a	
10259	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16497154	75780b000104f50100000414000000555405000140435e6a	
10260	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/r3/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/r3"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16497460	75780b000104f50100000414000000555405000140435e6a	
10261	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._r3"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._r3"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16497654	75780b000104f50100000414000000555405000140435e6a	
10262	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/r2/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/r2"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16497960	75780b000104f50100000414000000555405000140435e6a	
10263	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._r2"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_ebgp_common_subnet_nexthop_unchanged/._r2"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16498154	75780b000104f50100000414000000555405000140435e6a	
10264	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16498460	75780b000104f50100000414000000555405000140435e6a	
10265	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	16498635	75780b000104f50100000414000000555405000140435e6a	
10266	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/test_bgp_remove_private_as.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/test_bgp_remove_private_as.py"	file	false	8	deflated	8	86df4189	3328	19106	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16498922	75780b000104f50100000414000000555405000140435e6a	
10267	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/._test_bgp_remove_private_as.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/._test_bgp_remove_private_as.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	16502467	75780b000104f50100000414000000555405000140435e6a	
10268	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/r3/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_remove_private_as/r3"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	16502781	75780b000104f50100000414000000555405000140435e6a	
